tid,vet75x80,citizen,gq,speakeng,sex,steppop,subfam,cbsftype,vet55x64,marst,vetstat,migpuma,statefip,vetother,occ1990,CONDITION
86685,1,9,9,0,0,1,0,0,0,3,8,373,0,0,0,
86686,1,9,9,0,0,1,0,0,0,3,8,374,0,0,0,
86687,1,9,9,0,0,1,0,0,0,3,8,374,0,0,0,
86688,1,9,9,0,0,1,0,0,0,3,8,374,0,0,0,
86689,1,9,9,0,0,1,0,0,0,3,8,375,0,0,0,
86690,1,9,9,0,0,1,0,0,0,3,8,375,0,0,0,
86691,1,9,9,0,0,1,0,0,0,3,8,375,0,0,0,
86692,1,9,9,0,0,1,0,0,0,3,8,375,0,0,0,
86693,1,9,9,0,0,1,0,0,0,3,8,375,0,0,0,
86694,1,9,9,0,0,1,0,0,0,3,8,376,0,0,0,
86695,1,9,9,0,0,1,0,0,0,3,8,376,0,0,0,
86696,1,9,9,0,0,1,0,0,0,3,8,376,0,0,0,
86697,1,9,9,0,0,1,0,0,0,3,8,377,0,0,0,
86698,1,9,9,0,0,1,0,0,0,3,8,378,0,0,0,
86699,1,9,9,0,0,1,0,0,0,3,8,378,0,0,0,
86700,1,9,9,0,0,1,0,0,0,3,8,378,0,0,0,
86701,1,9,9,0,0,1,0,0,0,3,8,378,0,0,0,
86702,1,9,9,0,0,1,0,0,0,3,8,380,0,0,0,
86703,1,9,9,0,0,1,0,0,0,3,8,380,0,0,0,
86704,1,9,9,0,0,1,0,0,0,3,8,381,0,0,0,
86705,1,9,9,0,0,1,0,0,0,3,8,382,0,0,0,
86706,1,9,9,0,0,1,0,0,0,3,8,382,0,0,0,
86707,1,9,9,0,0,1,0,0,0,3,8,383,0,0,0,
86708,1,9,9,0,0,1,0,0,0,3,8,383,0,0,0,
86709,1,9,9,0,0,1,0,0,0,3,8,383,0,0,0,
86710,1,9,9,0,0,1,0,0,0,3,8,383,0,0,0,
86711,1,9,9,0,0,1,0,0,0,3,8,383,0,0,0,
86712,1,9,9,0,0,1,0,0,0,3,8,383,0,0,0,
86713,1,9,9,0,0,1,0,0,0,3,8,383,0,0,0,
86714,1,9,9,0,0,1,0,0,0,3,8,383,0,0,0,
86715,1,9,9,0,0,1,0,0,0,3,8,384,0,0,0,
86716,1,9,9,0,0,1,0,0,0,3,8,384,0,0,0,
86717,1,9,9,0,0,1,0,0,0,3,8,384,0,0,0,
86718,1,9,9,0,0,1,0,0,0,3,8,385,0,0,0,
86719,1,9,9,0,0,1,0,0,0,3,8,385,0,0,0,
86720,1,9,9,0,0,1,0,0,0,3,8,385,0,0,0,
86721,1,9,9,0,0,1,0,0,0,3,8,386,0,0,0,
86722,1,9,9,0,0,1,0,0,0,3,8,386,0,0,0,
86723,1,9,9,0,0,1,0,0,0,3,8,387,0,0,0,
86724,1,9,9,0,0,1,0,0,0,3,8,387,0,0,0,
86725,1,9,9,0,0,1,0,0,0,3,8,388,0,0,0,
86726,1,9,9,0,0,1,0,0,0,3,8,388,0,0,0,
86727,1,9,9,0,0,1,0,0,0,3,8,389,0,0,0,
86728,1,9,9,0,0,1,0,0,0,3,8,391,0,0,0,
86729,1,9,9,0,0,1,0,0,0,3,8,391,0,0,0,
86730,1,9,9,0,0,1,0,0,0,3,8,391,0,0,0,
86731,1,9,9,0,0,1,0,0,0,3,8,392,0,0,0,
86732,1,9,9,0,0,1,0,0,0,3,8,392,0,0,0,
86733,1,9,9,0,0,1,0,0,0,3,8,392,0,0,0,
86734,1,9,9,0,0,1,0,0,0,3,8,393,0,0,0,
86735,1,9,9,0,0,1,0,0,0,3,8,393,0,0,0,
86736,1,9,9,0,0,1,0,0,0,3,8,394,0,0,0,
86737,1,9,9,0,0,1,0,0,0,3,8,394,0,0,0,
86738,1,9,9,0,0,1,0,0,0,3,8,395,0,0,0,
86739,1,9,9,0,0,1,0,0,0,3,8,395,0,0,0,
86740,1,9,9,0,0,1,0,0,0,3,8,397,0,0,0,
86741,1,9,9,0,0,1,0,0,0,3,8,397,0,0,0,
86742,1,9,9,0,0,1,0,0,0,3,8,397,0,0,0,
86743,1,9,9,0,0,1,0,0,0,3,8,398,0,0,0,
86744,1,9,9,0,0,1,0,0,0,3,8,398,0,0,0,
86745,1,9,9,0,0,1,0,0,0,3,8,399,0,0,0,
86746,1,9,9,0,0,1,0,0,0,3,8,400,0,0,0,
86747,1,9,9,0,0,1,0,0,0,3,8,400,0,0,0,
86748,1,9,9,0,0,1,0,0,0,3,8,401,0,0,0,
86749,1,9,9,0,0,1,0,0,0,3,8,401,0,0,0,
86750,1,9,9,0,0,1,0,0,0,3,8,402,0,0,0,
86751,1,9,9,0,0,1,0,0,0,3,8,402,0,0,0,
86752,1,9,9,0,0,1,0,0,0,3,8,403,0,0,0,
86753,1,9,9,0,0,1,0,0,0,3,8,403,0,0,0,
86754,1,9,9,0,0,1,0,0,0,3,8,403,0,0,0,
86755,1,9,9,0,0,1,0,0,0,3,8,403,0,0,0,
86756,1,9,9,0,0,1,0,0,0,3,8,403,0,0,0,
86757,1,9,9,0,0,1,0,0,0,3,8,404,0,0,0,
86758,1,9,9,0,0,1,0,0,0,3,8,404,0,0,0,
86759,1,9,9,0,0,1,0,0,0,3,8,404,0,0,0,
86760,1,9,9,0,0,1,0,0,0,3,8,405,0,0,0,
86761,1,9,9,0,0,1,0,0,0,3,8,406,0,0,0,
86762,1,9,9,0,0,1,0,0,0,3,8,406,0,0,0,
86763,1,9,9,0,0,1,0,0,0,3,8,408,0,0,0,
86764,1,9,9,0,0,1,0,0,0,3,8,409,0,0,0,
86765,1,9,9,0,0,1,0,0,0,3,8,410,0,0,0,
86766,1,9,9,0,0,1,0,0,0,3,8,411,0,0,0,
86767,1,9,9,0,0,1,0,0,0,3,8,412,0,0,0,
86768,1,9,9,0,0,1,0,0,0,3,8,413,0,0,0,
86769,1,9,9,0,0,1,0,0,0,3,8,414,0,0,0,
86770,1,9,9,0,0,1,0,0,0,3,8,415,0,0,0,
86771,1,9,9,0,0,1,0,0,0,3,8,416,0,0,0,
86772,1,9,9,0,0,1,0,0,0,3,8,417,0,0,0,
86773,1,9,9,0,0,1,0,0,0,3,8,418,0,0,0,
86774,1,9,9,0,0,1,0,0,0,3,8,419,0,0,0,
86775,1,9,9,0,0,1,0,0,0,3,8,419,0,0,0,
86776,1,9,9,0,0,1,0,0,0,3,8,419,0,0,0,
86777,1,9,9,0,0,1,0,0,0,3,8,419,0,0,0,
86778,1,9,9,0,0,1,0,0,0,3,8,419,0,0,0,
86779,1,9,9,0,0,1,0,0,0,3,8,419,0,0,0,
86780,1,9,9,0,0,1,0,0,0,3,8,420,0,0,0,
86781,1,9,9,0,0,1,0,0,0,3,8,420,0,0,0,
86782,1,9,9,0,0,1,0,0,0,3,8,420,0,0,0,
86783,1,9,9,0,0,1,0,0,0,3,8,420,0,0,0,
86784,1,9,9,0,0,1,0,0,0,3,8,420,0,0,0,
86785,1,9,9,0,0,1,0,0,0,3,8,421,0,0,0,
86786,1,9,9,0,0,1,0,0,0,3,8,422,0,0,0,
86787,1,9,9,0,0,1,0,0,0,3,8,422,0,0,0,
86788,1,9,9,0,0,1,0,0,0,3,8,422,0,0,0,
86789,1,9,9,0,0,1,0,0,0,3,8,422,0,0,0,
86790,1,9,9,0,0,1,0,0,0,3,8,422,0,0,0,
86791,1,9,9,0,0,1,0,0,0,3,8,423,0,0,0,
86792,1,9,9,0,0,1,0,0,0,3,8,423,0,0,0,
86793,1,9,9,0,0,1,0,0,0,3,8,423,0,0,0,
86794,1,9,9,0,0,1,0,0,0,3,8,423,0,0,0,
86795,1,9,9,0,0,1,0,0,0,3,8,423,0,0,0,
86796,1,9,9,0,0,1,0,0,0,3,8,423,0,0,0,
86797,1,9,9,0,0,1,0,0,0,3,8,424,0,0,0,
86798,1,9,9,0,0,1,0,0,0,3,8,426,0,0,0,
86799,1,9,9,0,0,1,0,0,0,3,8,426,0,0,0,
86800,1,9,9,0,0,1,0,0,0,3,8,428,0,0,0,
86801,1,9,9,0,0,1,0,0,0,3,8,428,0,0,0,
86802,1,9,9,0,0,1,0,0,0,3,8,429,0,0,0,
86803,1,9,9,0,0,1,0,0,0,3,8,429,0,0,0,
86804,1,9,9,0,0,1,0,0,0,3,8,429,0,0,0,
86805,1,9,9,0,0,1,0,0,0,3,8,431,0,0,0,
86806,1,9,9,0,0,1,0,0,0,3,8,431,0,0,0,
86807,1,9,9,0,0,1,0,0,0,3,8,431,0,0,0,
86808,1,9,9,0,0,1,0,0,0,3,8,432,0,0,0,
86809,1,9,9,0,0,1,0,0,0,3,8,432,0,0,0,
86810,1,9,9,0,0,1,0,0,0,3,8,433,0,0,0,
86811,1,9,9,0,0,1,0,0,0,3,8,434,0,0,0,
86812,1,9,9,0,0,1,0,0,0,3,8,434,0,0,0,
86813,1,9,9,0,0,1,0,0,0,3,8,434,0,0,0,
86814,1,9,9,0,0,1,0,0,0,3,8,435,0,0,0,
86815,1,9,9,0,0,1,0,0,0,3,8,436,0,0,0,
86816,1,9,9,0,0,1,0,0,0,3,8,436,0,0,0,
86817,1,9,9,0,0,1,0,0,0,3,8,437,0,0,0,
86818,1,9,9,0,0,1,0,0,0,3,8,437,0,0,0,
86819,1,9,9,0,0,1,0,0,0,3,8,437,0,0,0,
86820,1,9,9,0,0,1,0,0,0,3,8,438,0,0,0,
86821,1,9,9,0,0,1,0,0,0,3,8,438,0,0,0,
86822,1,9,9,0,0,1,0,0,0,3,8,438,0,0,0,
86823,1,9,9,0,0,1,0,0,0,3,8,438,0,0,0,
86824,1,9,9,0,0,1,0,0,0,3,8,439,0,0,0,
86825,1,9,9,0,0,1,0,0,0,3,8,439,0,0,0,
86826,1,9,9,0,0,1,0,0,0,3,8,440,0,0,0,
86827,1,9,9,0,0,1,0,0,0,3,8,441,0,0,0,
86828,1,9,9,0,0,1,0,0,0,3,8,441,0,0,0,
86829,1,9,9,0,0,1,0,0,0,3,8,441,0,0,0,
86830,1,9,9,0,0,1,0,0,0,3,8,442,0,0,0,
86831,1,9,9,0,0,1,0,0,0,3,8,442,0,0,0,
86832,1,9,9,0,0,1,0,0,0,3,8,442,0,0,0,
86833,1,9,9,0,0,1,0,0,0,3,8,442,0,0,0,
86834,1,9,9,0,0,1,0,0,0,3,8,443,0,0,0,
86835,1,9,9,0,0,1,0,0,0,3,8,443,0,0,0,
86836,1,9,9,0,0,1,0,0,0,3,8,443,0,0,0,
86837,1,9,9,0,0,1,0,0,0,3,8,443,0,0,0,
86838,1,9,9,0,0,1,0,0,0,3,8,444,0,0,0,
86839,1,9,9,0,0,1,0,0,0,3,8,445,0,0,0,
86840,1,9,9,0,0,1,0,0,0,3,8,446,0,0,0,
86841,1,9,9,0,0,1,0,0,0,3,8,446,0,0,0,
86842,1,9,9,0,0,1,0,0,0,3,8,446,0,0,0,
86843,1,9,9,0,0,1,0,0,0,3,8,447,0,0,0,
86844,1,9,9,0,0,1,0,0,0,3,8,447,0,0,0,
86845,1,9,9,0,0,1,0,0,0,3,8,447,0,0,0,
86846,1,9,9,0,0,1,0,0,0,3,8,447,0,0,0,
86847,1,9,9,0,0,1,0,0,0,3,8,447,0,0,0,
86848,1,9,9,0,0,1,0,0,0,3,8,448,0,0,0,
86849,1,9,9,0,0,1,0,0,0,3,8,448,0,0,0,
86850,1,9,9,0,0,1,0,0,0,3,8,449,0,0,0,
86851,1,9,9,0,0,1,0,0,0,3,8,450,0,0,0,
86852,1,9,9,0,0,1,0,0,0,3,8,450,0,0,0,
86853,1,9,9,0,0,1,0,0,0,3,8,450,0,0,0,
86854,1,9,9,0,0,1,0,0,0,3,8,450,0,0,0,
86855,1,9,9,0,0,1,0,0,0,3,8,450,0,0,0,
86856,1,9,9,0,0,1,0,0,0,3,8,451,0,0,0,
86857,1,9,9,0,0,1,0,0,0,3,8,452,0,0,0,
86858,1,9,9,0,0,1,0,0,0,3,8,452,0,0,0,
86859,1,9,9,0,0,1,0,0,0,3,8,452,0,0,0,
86860,1,9,9,0,0,1,0,0,0,3,8,452,0,0,0,
86861,1,9,9,0,0,1,0,0,0,3,8,452,0,0,0,
86862,1,9,9,0,0,1,0,0,0,3,8,452,0,0,0,
86863,1,9,9,0,0,1,0,0,0,3,8,453,0,0,0,
86864,1,9,9,0,0,1,0,0,0,3,8,453,0,0,0,
86865,1,9,9,0,0,1,0,0,0,3,8,454,0,0,0,
86866,1,9,9,0,0,1,0,0,0,3,8,454,0,0,0,
86867,1,9,9,0,0,1,0,0,0,3,8,454,0,0,0,
86868,1,9,9,0,0,1,0,0,0,3,8,455,0,0,0,
86869,1,9,9,0,0,1,0,0,0,3,8,455,0,0,0,
86870,1,9,9,0,0,1,0,0,0,3,8,455,0,0,0,
86871,1,9,9,0,0,1,0,0,0,3,8,456,0,0,0,
86872,1,9,9,0,0,1,0,0,0,3,8,456,0,0,0,
86873,1,9,9,0,0,1,0,0,0,3,8,456,0,0,0,
86874,1,9,9,0,0,1,0,0,0,3,8,456,0,0,0,
86875,1,9,9,0,0,1,0,0,0,3,8,459,0,0,0,
86876,1,9,9,0,0,1,0,0,0,3,8,459,0,0,0,
86877,1,9,9,0,0,1,0,0,0,3,8,459,0,0,0,
86878,1,9,9,0,0,1,0,0,0,3,8,459,0,0,0,
86879,1,9,9,0,0,1,0,0,0,3,8,460,0,0,0,
86880,1,9,9,0,0,1,0,0,0,3,8,460,0,0,0,
86881,1,9,9,0,0,1,0,0,0,3,8,461,0,0,0,
86882,1,9,9,0,0,1,0,0,0,3,8,461,0,0,0,
86883,1,9,9,0,0,1,0,0,0,3,8,461,0,0,0,
86884,1,9,9,0,0,1,0,0,0,3,8,462,0,0,0,
86885,1,9,9,0,0,1,0,0,0,3,8,462,0,0,0,
86886,1,9,9,0,0,1,0,0,0,3,8,463,0,0,0,
86887,1,9,9,0,0,1,0,0,0,3,8,463,0,0,0,
86888,1,9,9,0,0,1,0,0,0,3,8,463,0,0,0,
86889,1,9,9,0,0,1,0,0,0,3,8,464,0,0,0,
86890,1,9,9,0,0,1,0,0,0,3,8,464,0,0,0,
86891,1,9,9,0,0,1,0,0,0,3,8,464,0,0,0,
86892,1,9,9,0,0,1,0,0,0,3,8,465,0,0,0,
86893,1,9,9,0,0,1,0,0,0,3,8,465,0,0,0,
86894,1,9,9,0,0,1,0,0,0,3,8,465,0,0,0,
86895,1,9,9,0,0,1,0,0,0,3,8,465,0,0,0,
86896,1,9,9,0,0,1,0,0,0,3,8,466,0,0,0,
86897,1,9,9,0,0,1,0,0,0,3,8,466,0,0,0,
86898,1,9,9,0,0,1,0,0,0,3,8,467,0,0,0,
86899,1,9,9,0,0,1,0,0,0,3,8,467,0,0,0,
86900,1,9,9,0,0,1,0,0,0,3,8,467,0,0,0,
86901,1,9,9,0,0,1,0,0,0,3,8,467,0,0,0,
86902,1,9,9,0,0,1,0,0,0,3,8,467,0,0,0,
86903,1,9,9,0,0,1,0,0,0,3,8,468,0,0,0,
86904,1,9,9,0,0,1,0,0,0,3,8,468,0,0,0,
86905,1,9,9,0,0,1,0,0,0,3,8,470,0,0,0,
86906,1,9,9,0,0,1,0,0,0,3,8,470,0,0,0,
86907,1,9,9,0,0,1,0,0,0,3,8,470,0,0,0,
86908,1,9,9,0,0,1,0,0,0,3,8,470,0,0,0,
86909,1,9,9,0,0,1,0,0,0,3,8,472,0,0,0,
86910,1,9,9,0,0,1,0,0,0,3,8,472,0,0,0,
86911,1,9,9,0,0,1,0,0,0,3,8,472,0,0,0,
86912,1,9,9,0,0,1,0,0,0,3,8,473,0,0,0,
86913,1,9,9,0,0,1,0,0,0,3,8,473,0,0,0,
86914,1,9,9,0,0,1,0,0,0,3,8,473,0,0,0,
86915,1,9,9,0,0,1,0,0,0,3,8,474,0,0,0,
86916,1,9,9,0,0,1,0,0,0,3,8,475,0,0,0,
86917,1,9,9,0,0,1,0,0,0,3,8,475,0,0,0,
86918,1,9,9,0,0,1,0,0,0,3,8,475,0,0,0,
86919,1,9,9,0,0,1,0,0,0,3,8,475,0,0,0,
86920,1,9,9,0,0,1,0,0,0,3,8,476,0,0,0,
86921,1,9,9,0,0,1,0,0,0,3,8,476,0,0,0,
86922,1,9,9,0,0,1,0,0,0,3,8,476,0,0,0,
86923,1,9,9,0,0,1,0,0,0,3,8,476,0,0,0,
86924,1,9,9,0,0,1,0,0,0,3,8,477,0,0,0,
86925,1,9,9,0,0,1,0,0,0,3,8,477,0,0,0,
86926,1,9,9,0,0,1,0,0,0,3,8,477,0,0,0,
86927,1,9,9,0,0,1,0,0,0,3,8,478,0,0,0,
86928,1,9,9,0,0,1,0,0,0,3,8,478,0,0,0,
86929,1,9,9,0,0,1,0,0,0,3,8,478,0,0,0,
86930,1,9,9,0,0,1,0,0,0,3,8,479,0,0,0,
86931,1,9,9,0,0,1,0,0,0,3,8,479,0,0,0,
86932,1,9,9,0,0,1,0,0,0,3,8,479,0,0,0,
86933,1,9,9,0,0,1,0,0,0,3,8,479,0,0,0,
86934,1,9,9,0,0,1,0,0,0,3,8,480,0,0,0,
86935,1,9,9,0,0,1,0,0,0,3,8,481,0,0,0,
86936,1,9,9,0,0,1,0,0,0,3,8,484,0,0,0,
86937,1,9,9,0,0,1,0,0,0,3,8,484,0,0,0,
86938,1,9,9,0,0,1,0,0,0,3,8,484,0,0,0,
86939,1,9,9,0,0,1,0,0,0,3,8,487,0,0,0,
86940,1,9,9,0,0,1,0,0,0,3,8,487,0,0,0,
86941,1,9,9,0,0,1,0,0,0,3,8,487,0,0,0,
86942,1,9,9,0,0,1,0,0,0,3,8,490,0,0,0,
86943,1,9,9,0,0,1,0,0,0,3,8,490,0,0,0,
86944,1,9,9,0,0,1,0,0,0,3,8,490,0,0,0,
86945,1,9,9,0,0,1,0,0,0,3,8,490,0,0,0,
86946,1,9,9,0,0,1,0,0,0,3,8,492,0,0,0,
86947,1,9,9,0,0,1,0,0,0,3,8,493,0,0,0,
86948,1,9,9,0,0,1,0,0,0,3,8,494,0,0,0,
86949,1,9,9,0,0,1,0,0,0,3,8,494,0,0,0,
86950,1,9,9,0,0,1,0,0,0,3,8,494,0,0,0,
86951,1,9,9,0,0,1,0,0,0,3,8,495,0,0,0,
86952,1,9,9,0,0,1,0,0,0,3,8,495,0,0,0,
86953,1,9,9,0,0,1,0,0,0,3,8,496,0,0,0,
86954,1,9,9,0,0,1,0,0,0,3,8,496,0,0,0,
86955,1,9,9,0,0,1,0,0,0,3,8,496,0,0,0,
86956,1,9,9,0,0,1,0,0,0,3,8,497,0,0,0,
86957,1,9,9,0,0,1,0,0,0,3,8,497,0,0,0,
86958,1,9,9,0,0,1,0,0,0,3,8,497,0,0,0,
86959,1,9,9,0,0,1,0,0,0,3,8,498,0,0,0,
86960,1,9,9,0,0,1,0,0,0,3,8,498,0,0,0,
86961,1,9,9,0,0,1,0,0,0,3,8,498,0,0,0,
86962,1,9,9,0,0,1,0,0,0,3,8,499,0,0,0,
86963,1,9,9,0,0,1,0,0,0,3,8,499,0,0,0,
86964,1,9,9,0,0,1,0,0,0,3,8,499,0,0,0,
86965,1,9,9,0,0,1,0,0,0,3,8,499,0,0,0,
86966,1,9,9,0,0,1,0,0,0,3,8,499,0,0,0,
86967,1,9,9,0,0,1,0,0,0,3,8,500,0,0,0,
86968,1,9,9,0,0,1,0,0,0,3,8,500,0,0,0,
86969,1,9,9,0,0,1,0,0,0,3,8,501,0,0,0,
86970,1,9,9,0,0,1,0,0,0,3,8,501,0,0,0,
86971,1,9,9,0,0,1,0,0,0,3,8,502,0,0,0,
86972,1,9,9,0,0,1,0,0,0,3,8,502,0,0,0,
86973,1,9,9,0,0,1,0,0,0,3,8,503,0,0,0,
86974,1,9,9,0,0,1,0,0,0,3,8,503,0,0,0,
86975,1,9,9,0,0,1,0,0,0,3,8,503,0,0,0,
86976,1,9,9,0,0,1,0,0,0,3,8,503,0,0,0,
86977,1,9,9,0,0,1,0,0,0,3,8,504,0,0,0,
86978,1,9,9,0,0,1,0,0,0,3,8,504,0,0,0,
86979,1,9,9,0,0,1,0,0,0,3,8,505,0,0,0,
86980,1,9,9,0,0,1,0,0,0,3,8,505,0,0,0,
86981,1,9,9,0,0,1,0,0,0,3,8,506,0,0,0,
86982,1,9,9,0,0,1,0,0,0,3,8,506,0,0,0,
86983,1,9,9,0,0,1,0,0,0,3,8,506,0,0,0,
86984,1,9,9,0,0,1,0,0,0,3,8,506,0,0,0,
86985,1,9,9,0,0,1,0,0,0,3,8,507,0,0,0,
86986,1,9,9,0,0,1,0,0,0,3,8,507,0,0,0,
86987,1,9,9,0,0,1,0,0,0,3,8,507,0,0,0,
86988,1,9,9,0,0,1,0,0,0,3,8,508,0,0,0,
86989,1,9,9,0,0,1,0,0,0,3,8,508,0,0,0,
86990,1,9,9,0,0,1,0,0,0,3,8,508,0,0,0,
86991,1,9,9,0,0,1,0,0,0,3,8,509,0,0,0,
86992,1,9,9,0,0,1,0,0,0,3,8,510,0,0,0,
86993,1,9,9,0,0,1,0,0,0,3,8,511,0,0,0,
86994,1,9,9,0,0,1,0,0,0,3,8,512,0,0,0,
86995,1,9,9,0,0,1,0,0,0,3,8,512,0,0,0,
86996,1,9,9,0,0,1,0,0,0,3,8,512,0,0,0,
86997,1,9,9,0,0,1,0,0,0,3,8,512,0,0,0,
86998,1,9,9,0,0,1,0,0,0,3,8,513,0,0,0,
86999,1,9,9,0,0,1,0,0,0,3,8,513,0,0,0,
87000,1,9,9,0,0,1,0,0,0,3,8,513,0,0,0,
87001,1,9,9,0,0,1,0,0,0,3,8,514,0,0,0,
87002,1,9,9,0,0,1,0,0,0,3,8,514,0,0,0,
87003,1,9,9,0,0,1,0,0,0,3,8,514,0,0,0,
87004,1,9,9,0,0,1,0,0,0,3,8,514,0,0,0,
87005,1,9,9,0,0,1,0,0,0,3,8,515,0,0,0,
87006,1,9,9,0,0,1,0,0,0,3,8,516,0,0,0,
87007,1,9,9,0,0,1,0,0,0,3,8,516,0,0,0,
87008,1,9,9,0,0,1,0,0,0,3,8,516,0,0,0,
87009,1,9,9,0,0,1,0,0,0,3,8,517,0,0,0,
87010,1,9,9,0,0,1,0,0,0,3,8,517,0,0,0,
87011,1,9,9,0,0,1,0,0,0,3,8,517,0,0,0,
87012,1,9,9,0,0,1,0,0,0,3,8,517,0,0,0,
87013,1,9,9,0,0,1,0,0,0,3,8,517,0,0,0,
87014,1,9,9,0,0,1,0,0,0,3,8,517,0,0,0,
87015,1,9,9,0,0,1,0,0,0,3,8,518,0,0,0,
87016,1,9,9,0,0,1,0,0,0,3,8,518,0,0,0,
87017,1,9,9,0,0,1,0,0,0,3,8,519,0,0,0,
87018,1,9,9,0,0,1,0,0,0,3,8,520,0,0,0,
87019,1,9,9,0,0,1,0,0,0,3,8,520,0,0,0,
87020,1,9,9,0,0,1,0,0,0,3,8,521,0,0,0,
87021,1,9,9,0,0,1,0,0,0,3,8,521,0,0,0,
87022,1,9,9,0,0,1,0,0,0,3,8,522,0,0,0,
87023,1,9,9,0,0,1,0,0,0,3,8,523,0,0,0,
87024,1,9,9,0,0,1,0,0,0,3,8,523,0,0,0,
87025,1,9,9,0,0,1,0,0,0,3,8,523,0,0,0,
87026,1,9,9,0,0,1,0,0,0,3,8,523,0,0,0,
87027,1,9,9,0,0,1,0,0,0,3,8,524,0,0,0,
87028,1,9,9,0,0,1,0,0,0,3,8,524,0,0,0,
87029,1,9,9,0,0,1,0,0,0,3,8,524,0,0,0,
87030,1,9,9,0,0,1,0,0,0,3,8,526,0,0,0,
87031,1,9,9,0,0,1,0,0,0,3,8,527,0,0,0,
87032,1,9,9,0,0,1,0,0,0,3,8,527,0,0,0,
87033,1,9,9,0,0,1,0,0,0,3,8,527,0,0,0,
87034,1,9,9,0,0,1,0,0,0,3,8,528,0,0,0,
87035,1,9,9,0,0,1,0,0,0,3,8,528,0,0,0,
87036,1,9,9,0,0,1,0,0,0,3,8,529,0,0,0,
87037,1,9,9,0,0,1,0,0,0,3,8,529,0,0,0,
87038,1,9,9,0,0,1,0,0,0,3,8,529,0,0,0,
87039,1,9,9,0,0,1,0,0,0,3,8,530,0,0,0,
87040,1,9,9,0,0,1,0,0,0,3,8,530,0,0,0,
87041,1,9,9,0,0,1,0,0,0,3,8,530,0,0,0,
87042,1,9,9,0,0,1,0,0,0,3,8,530,0,0,0,
87043,1,9,9,0,0,1,0,0,0,3,8,532,0,0,0,
87044,1,9,9,0,0,1,0,0,0,3,8,532,0,0,0,
87046,1,9,9,0,0,1,0,0,0,3,8,533,0,0,0,
87047,1,9,9,0,0,1,0,0,0,3,8,533,0,0,0,
87048,1,9,9,0,0,1,0,0,0,3,8,534,0,0,0,
87049,1,9,9,0,0,1,0,0,0,3,8,534,0,0,0,
87050,1,9,9,0,0,1,0,0,0,3,8,534,0,0,0,
87051,1,9,9,0,0,1,0,0,0,3,8,534,0,0,0,
87052,1,9,9,0,0,1,0,0,0,3,8,535,0,0,0,
87053,1,9,9,0,0,1,0,0,0,3,8,535,0,0,0,
87054,1,9,9,0,0,1,0,0,0,3,8,535,0,0,0,
87055,1,9,9,0,0,1,0,0,0,3,8,535,0,0,0,
87056,1,9,9,0,0,1,0,0,0,3,8,535,0,0,0,
87057,1,9,9,0,0,1,0,0,0,3,8,536,0,0,0,
87058,1,9,9,0,0,1,0,0,0,3,8,536,0,0,0,
87059,1,9,9,0,0,1,0,0,0,3,8,536,0,0,0,
87060,1,9,9,0,0,1,0,0,0,3,8,536,0,0,0,
87061,1,9,9,0,0,1,0,0,0,3,8,536,0,0,0,
87062,1,9,9,0,0,1,0,0,0,3,8,537,0,0,0,
87063,1,9,9,0,0,1,0,0,0,3,8,538,0,0,0,
87064,1,9,9,0,0,1,0,0,0,3,8,538,0,0,0,
87065,1,9,9,0,0,1,0,0,0,3,8,538,0,0,0,
87066,1,9,9,0,0,1,0,0,0,3,8,538,0,0,0,
87067,1,9,9,0,0,1,0,0,0,3,8,539,0,0,0,
87068,1,9,9,0,0,1,0,0,0,3,8,539,0,0,0,
87069,1,9,9,0,0,1,0,0,0,3,8,540,0,0,0,
87070,1,9,9,0,0,1,0,0,0,3,8,540,0,0,0,
87071,1,9,9,0,0,1,0,0,0,3,8,540,0,0,0,
87072,1,9,9,0,0,1,0,0,0,3,8,540,0,0,0,
87073,1,9,9,0,0,1,0,0,0,3,8,540,0,0,0,
87074,1,9,9,0,0,1,0,0,0,3,8,541,0,0,0,
87075,1,9,9,0,0,1,0,0,0,3,8,541,0,0,0,
87076,1,9,9,0,0,1,0,0,0,3,8,541,0,0,0,
87077,1,9,9,0,0,1,0,0,0,3,8,542,0,0,0,
87078,1,9,9,0,0,1,0,0,0,3,8,542,0,0,0,
87079,1,9,9,0,0,1,0,0,0,3,8,543,0,0,0,
87080,1,9,9,0,0,1,0,0,0,3,8,544,0,0,0,
87081,1,9,9,0,0,1,0,0,0,3,8,544,0,0,0,
87082,1,9,9,0,0,1,0,0,0,3,8,544,0,0,0,
87083,1,9,9,0,0,1,0,0,0,3,8,544,0,0,0,
87084,1,9,9,0,0,1,0,0,0,3,8,544,0,0,0,
87085,1,9,9,0,0,1,0,0,0,3,8,545,0,0,0,
87086,1,9,9,0,0,1,0,0,0,3,8,545,0,0,0,
87087,1,9,9,0,0,1,0,0,0,3,8,547,0,0,0,
87088,1,9,9,0,0,1,0,0,0,3,8,547,0,0,0,
87089,1,9,9,0,0,1,0,0,0,3,8,548,0,0,0,
87090,1,9,9,0,0,1,0,0,0,3,8,548,0,0,0,
87091,1,9,9,0,0,1,0,0,0,3,8,548,0,0,0,
87092,1,9,9,0,0,1,0,0,0,3,8,549,0,0,0,
87093,1,9,9,0,0,1,0,0,0,3,8,551,0,0,0,
87094,1,9,9,0,0,1,0,0,0,3,8,551,0,0,0,
